id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
3517893,M,independent,Shahmardan Qul,شاهمردانقل,40,True,2352,2238
3519804,M,independent,Muhammad Sami Adil,محمد سمیع  عدیل,3,False,2820,2790
3528461,F,independent, Qamar Noori,قمر نوری,31,False,358,356
3539732,M,independent, Qari Najeebullah,قاری نجیب الله,68,False,178,179
3565695,M,independent,Abdul Manan,,11,False,142,
3568940,M,independent,Enayatullah Hafiz,عنایت الله حفیظ,377,False,483,484
3569601,M,independent,Hajji Zulamay Ishaqzai,حاجی زلمی اسحاق زی,42,False,4119,4100
3580002,F,independent,Elaha Noorzaee,الهه نورزائی,151,False,1572,1552
3581302,M,independent,Abdul Ghani Rahmani Wardak,عبدالغنی رحمانی وردک,51,False,770,759
3581303,M,independent,Nisar Ahmad Nadiri,نثاراحمد  نادری,86,False,1401,1398
3581304,M,independent,Maulawi Lal Muhammad Temori,مولوی لعل محمد  تیموری,149,False,426,423
3581305,M,independent,Alhaj Dr. Ghulam Ahmad Danish,الحاج دوکتور غلام احمد   دانش,26,False,2312,2311
3581307,M,independent,Abdullah Zarefi,عبدالله   ظریفی,123,False,1710,1710
3581308,F,Political party,Yasamin Barikzai,سیمین بارکزی,146,False,2001,1688
3581309,M,independent,Hajji Nisar Ahmad Faizi Ghoryani,,147,False,17906,
3581310,M,independent,Hajji Muhammad Mushfiq,حاجی محمد   مشفق,17,False,1367,1362
3581311,F,independent,Alhaj Rahima Jami,,5,True,3290,
3581312,M,independent,Multan Khan Noorzai,ملتان خان نورزی,1,False,1687,1678
3581313,F,independent,Hajeya Shamaiel Azizi,حاجیه شمائیل عزیزی,135,False,231,229
3581314,M,independent,Alhaj Ghulam Qadir Akbar,,6,False,6099,
3581316,M,independent,Ahmad Wahed Taheri,,94,True,6291,
3581317,F,independent,Shanaz Hemati,شهناز همتی,107,True,3972,3961
3581318,F,independent,Ustad Najla Dehqan Nazhad,استاد نجلا دهقان نژاد,15,True,2030,2041
3581321,M,independent,Nazer Ahmad Reha,نذیر احمد  رها,77,False,2035,1319
3581323,M,independent,Alhaj Eng. Monawar Shah Bahaduri,الحاج انجینر منورشاه بهادری,7,False,5485,5430
3581324,M,independent,Hujat ‐ul‐ Islam Ghulam Sakhi Misbah Hirati,حجت الاسلام غلام سخی مصباح هراتی,85,False,453,451
3581325,M,independent,Dr. Aziz Ahamd,داکتر عزیز احمد,142,False,726,726
3581326,F,independent,Aziza Mahaki,عزیزه محاکی,12,False,1197,1194
3581327,M,independent,Shams-u-din Homayoon Gharzai,شمس الدین همایون   غرزی,144,False,1464,1448
3581328,M,independent,Dr. Zabihullah Azam,داکتر ذبیح الله   عزام,111,False,787,749
3581329,M,independent,Wazir Ahmad Arsali,وزیر احمد ارسلی,74,False,1165,1175
3581330,M,independent,Hajji Hamid,حاجی حامد,24,False,1556,1558
3581331,M,independent,Eng. Hameedullah Qaisani,انجینیر حمید الله قیسانی,106,False,307,307
3581332,M,independent,Muhammad Haroon Fushanji,محمد هارون فوشنجی,40,False,1143,1062
3581333,M,independent,Ahmad Bihzad,احمد بهزاد,114,True,7757,7733
3581334,M,independent,Abdullah Momini,عبدالله مومنی,139,False,812,813
3581335,M,independent,Eng. Mujtaba Sadiqi,انجنیر مجتبی صادقی,118,False,110,109
3581337,F,independent,Fauzia Gilani,فوزیه گیلانی,96,True,276,270
3588395,M,independent,Juma Noor,جمعه نور,48,False,9,9
3596716,M,independent, Hajji Abdul Jameel Samadi,حاجی عبدالجلیل صمدی,40,False,249,249
3601440,M,independent,Hajji Faiz Muhammad Mussazai,حاجی  فیض محمد موسی زی,42,False,607,608
3602000,F,independent,Raiesa Hussain Khil,ریسه حسین خیل,68,False,1322,1444
3604345,M,independent, Muhammad Musa Rahimi,محمد موسی رحیمی,49,False,537,534
3612624,F,independent,Torpekai Patman,تورپیکۍ پتمن,178,False,2247,2258
3614289,M,independent, Hajji Yaar Muhammad Fazal,حاجی یار محمد فاضل,156,False,1469,1476
3616579,F,independent,Kubra Shirzad,کبرا شیرزاد,589,False,67,69
3618900,M,independent,Muhammad Yaqub A.K.A Hajji Khan Padshah,محمد یعقوب  مشهور  به حاجی خان پادشاه,9,False,906,907
3624630,M,independent,Sayed Dawood Hashimi,سید داود هاشمی,375,True,1605,1632
3625155,M,independent,Hussain Haidari,حسین حیدری,445,False,75,75
3625892,M,independent,Muhammad Dawoud Nik Pai,محمد داود نیک پی,61,False,2341,2344
3626273,M,independent,Muhammad Yosuf Ahmadzai,محمد یوسف احمدزی,131,False,130,132
3630386,M,independent,Abdul Satar Satar Yar,عبدالستار ستار یار,16,False,298,301
3631023,M,independent, Tahir Zahedi,طاهر زاهدی,444,False,1248,1249
3646759,M,independent,Eng. Muhammad Jan Eshan Rohani,انجنیر محمد جان ایشان روحانی,655,False,2149,2156
3649279,M,independent,Agha Sahib  Muhammad Dawood Mustaghni,آغا صاحب محمد داود مستغنی,410,False,58,60
3655524,M,independent,Eng. Muhammad Dawood Tughyan,انجنیر محمد داود  طغیان,517,False,280,284
3658859,M,independent,Dr. Muhammad Ali Dostdar,داکتر محمد علی دوستدار,39,False,125,126
3659192,M,Political party,Dagarwal Niazai Wal,دگروال نیازی وال,140,False,174,174
3659737,M,independent,Muhammad Arif Nooristani,محمد عارف  نورستانی,93,False,143,148
3662042,M,independent,Muhammad Ali A.K.A Hajji Elham,محمد علی مشهور به حاجی الهام,379,False,350,351
3662056,M,independent, Dr. Ghulam Haidar Jafari,داکتر غلام حیدر جعفری,416,False,938,938
3662144,M,independent, Sultan Ali Payman,سلطانعلی پیمان,390,False,564,564
3664260,M,independent,Nabi Khalilli,نبی خلیلی,340,False,19,20
3664359,M,independent,Mawlana Muhammad Aslam,مولانا محمد اسلم,571,False,342,342
3664401,M,independent,Ahmad Gul Khan,احمد گل خان,23,False,357,291
3664602,M,independent,Sardar Barialay Amiri,سردار بریالی امیری,203,False,99,99
3664604,M,independent, Bashir Ahmad Bizhan,بشیر احمد بیژن,583,False,175,175
3664605,M,independent, Muhammad Numaan Shinwari,محمد نعمان  شینواری,384,False,203,204
3664607,M,independent,Alhaj Muhaqiq Khalilullah Abqari,الحاج محقق خلیل الله عبقری حسان,218,False,66,68
3664608,M,independent,Dr. Muhammad Nasir Muhaqiq,دوکتور محمد ناصر محقق,524,True,539,539
3664609,M,independent,Hasan,څارنوال حسین بخشی,127,False,67,67
3664610,M,independent,Dr. Farid khalid,داکتر فرید خالد,57,False,300,344
3664611,M,independent, Ataullah Stanikzai,عطأ الله ستانکزی,559,False,10,12
3664612,M,independent, Faiz Muhammad Arghand,فیض محمد ارغند,608,False,135,135
3664613,M,Political party,Babrak Shirzad,ببرک شیرزاد,2,False,205,206
3664614,M,independent,Dr. Hashmat Hassan Rahguzar,داکتر حشمت حسن رهگذر,133,False,142,144
3664615,M,independent,Faroq Dawar,فاروق داور,333,False,49,51
3664616,M,independent, Alhaj Samiullah Karimi,الحاج سمیع الله کریمی,244,False,8,8
3664617,M,independent,Dr. Muhammad Zahir Najaf Zada,داکتر محمد ظاهر نجف زاده,637,False,244,244
3664618,M,independent, Ali Asghar Hakimi,علی اصغر حکیمی,415,False,275,281
3664620,M,independent,Hajji Noor Muhammad,حاجی نور محمد,92,False,58,58
3664621,M,independent,Ghulam Hussain Bayat,غلام حسین  بیات,479,False,128,129
3664622,M,independent,Shekh Abdul Bari Madani,شیخ عبدالباری مدنی,260,False,53,53
3664623,M,independent,Ghulam Rabani Rabani,غلام ربانی ربانی,123,False,127,128
3674563,M,independent,Hajji Muhammad Hussain Hani A.K.A Hajji Shir,الحاج محمدحسین هانی معروف به حاجی شیر,620,False,158,158
3674723,M,independent,Master Engineer Abdul Qadir Sofi Zada,ماستر انجینر عبدالقدیر   صوفی زاده,413,False,241,241
3677437,M,independent,Qazi Mahbubullah Shafiq,قاضی محبوب اله شفیق,278,False,67,68
3680628,M,independent, Ahmad Fahim Nabiyar,احمد فهیم نبی یار,598,False,136,136
3683895,M,independent,Ustad Hajji Abas Hassan Zada,استاد حاجی عباس حسن زاده,267,False,933,940
3686364,M,independent,Alhaj Faiz Muhammad Rawan,الحاج فیض محمد روان,430,False,117,118
3690629,M,independent,Sayed Muhammad Alawi,سید محمد علوی,151,False,294,296
3695297,M,independent,Sayed Abdul Razaq  Hashimi A.K.A Agha Sahib,,29,False,125,
3695988,M,independent, Hajji Ahmad Ihsan Daqiq,حاجی احمد احسان دقیق,329,False,66,66
3697384,M,independent, Dr. Hafiz‐ud‐Din Safi,داکتر حفیظ الدین صافی,532,False,724,731
3698646,M,independent,Sayed Sofi Gardeezi,سید صوفی گردیزی,501,False,137,139
3699134,M,independent,Muhammad Jafar  Rahimi S/O Hajji Qambar Tabib,محمد جعفر رحیمی پسر حاجی قمبر طبیب,243,False,148,149
3699568,M,independent,Hajji Muhammad Mohaqiq,حاجی محمد محقق,29,False,16166,16233
3699579,M,independent,Doctor Qayoum,داکتر قیوم,618,False,587,593
3701086,M,independent,Shafiqullah Salim Poya,شفیق الله سلیم پویا,547,False,1118,1124
3702279,M,Political party, Noor ‐ul‐ Haq Olumi,نورالحق علومی,42,True,1033,1039
3708920,M,independent,Nazari Paryani,نظری  پریانی,81,False,198,198
3709007,M,independent,Hajji Aminullah Wijdan,حاجی امین الله وجدان,273,False,596,599
3715360,M,independent,Sharaf ‐ud‐ Din,شرف الدین,80,False,232,231
3716745,M,independent,Muhammad Ibrhim Fidayi Shikhali,محمد ابراهیم فدای شیخعلی,4,False,580,580
3729888,M,independent,Aqa Malang Burani,آقا ملنگ بورانی,59,False,4309,4322
3730921,M,independent,Muhammad Maroof Fazli,,78,False,7889,
3731596,M,independent,Abdul Hakeem Hashimi,عبدالحکیم هاشمی,69,False,74,74
3743041,M,independent,Hajji Muhammad Sharif Azim,حاجی محمد شریف عظیم,23,False,2261,2243
3744751,M,independent,Alhaj Nematullah Azizi,الحاج نعمت الله عزیزی,150,False,532,516
3760384,M,independent,Hajji Muhammad Nasim Tukhi,حاجی محمد نسیم  توخی,41,False,349,347
3766150,M,independent,Muhammad Jafar Kuhistani,محمد جعفر کوهستانی,230,False,233,235
3768441,M,independent, Jawad Neyosh,جواد نیوش,208,False,223,223
3771573,F,independent,Ustad Maria,استاد ماریا,153,False,145,145
3772252,F,independent,Nafisa Selay Wardak,نفیسه سیلی وردک,595,False,36,36
3773331,M,independent,General Amrullah Nazari,جنرال امر الله نظری,617,False,77,78
3778674,M,independent,Maulawi  Muhammad Aziz Muhammadi,مولوی محمد عزیز محمدی,358,False,331,334
3788194,M,independent,Muhammad Rafi Malikzai,محمد رفیع ملکزی,141,False,455,450
3797590,M,independent, Sayed Qadem Sadat,سید قدیم  سادات,310,False,223,224
3797749,M,independent, Alhaj Eng. Abdul Khalil Dawlatzai,الحاج انجنیر عبدالخلیل دولت زی,149,False,928,930
3801861,M,independent,Ahmad Zia Zia,احمد ضیا ضیا,531,False,952,924
3806125,M,independent, Safiullah Sarjang,صفی الله سرجنگ,536,False,41,45
3828151,M,independent,Abdul Hadi Wahidi,عبدالهادی واحدی,54,False,4618,4618
3861387,F,independent,Kamila Saifi,کامله سیفی,281,False,45,45
3861413,F,independent,Ustad Rababa Parwani Darwish,استاد ربابه پروانی درویش,103,False,1305,1309
3862326,M,independent, Abd‐ur‐ Rasheed,عبدالرشید,157,False,510,523
3862330,M,independent,Wali Muhammad Ahmadzai,ولی محمد احمدی,580,False,34,35
3870663,M,independent,Alhaj Dr. Allah Dad Chahardewal,الحاج داکتر الله داد   چاردیوال,20,False,2103,2139
3871908,M,independent,Alhaj Allah Gul Mujahid,الحاج الله گل مجاهد,286,False,4097,4115
3881865,M,independent,Muhammad Faridoon Qeyami,محمد فریدون قیامی,14,False,723,736
3883298,M,independent, Alhaj Dr. Sayed Raza Elham,الحاج داکتر سید رضا  الهام,552,False,252,255
3893845,M,independent,Muhibullah Khushal,محب الله  خوشحال,5,False,381,384
3899426,M,independent,Ustad Hajji  Muhammad Akbar Darman,استاد حاجی محمد اکبر درمان,227,False,178,178
3901177,M,independent,Saranwal Moh. Nabi Mastoor,څارنوال محمد نبی مستور,10,False,127,127
3904870,M,Political party, Khadim Hussain Karimi,خادم حسین کریمی,108,False,436,456
3906633,M,independent,Ali Raza Mahmoodi,علی رضا محمودی,613,False,22,22
3906930,M,independent,Eng. Muhammad Sharif Shaheem,انجنیر محمد شریف شهیم,33,False,634,635
3907226,M,independent,Muhammad Hussain Momin Zada,محمد حسین  مومن زاده,50,False,458,461
3907233,M,independent, Dr. Abdullah Kalimzai Wardak,داکتر عبیدالله کلیمزی وردگ,376,False,2854,2918
3907544,M,independent,Alhaj Zmarak Padkhuwani,الحاج زمرک پادخوابی,515,False,2503,2441
3915529,M,independent, Hajji Muhammad Ibrahim Bedar,حاجی محمد ابراهیم  بیدار,16,False,629,629
3918666,M,independent,Pohanyar Abdul Ghafoor Niazi,پوهنیار عبدالغفور نیازی,12,False,1239,1239
3934081,M,independent,Mualim Sher Aqa Saiedi,معلم شیر اقا  سعیدی,14,False,364,364
3940413,M,independent,Alhaj Jamal-u-din Seddiqi,الحاج جمال الدین صدیقی,24,False,1684,1677
3947743,M,independent, Sherzad Safi,شیرزاد    صافی,31,False,1708,1707
3947887,M,independent,Captain Abdul Ghafar Mirzakhil,تورن عبدالغفار میرزاخیل,56,False,1158,1158
3953391,F,independent,Dr. Khair-u-Nisa Farida,داکتر خیرنسا فریده,4,False,1005,1003
3956006,M,independent, Dr. Ghulam Habib,داکتر غلام حبیب,37,False,106,106
3956012,M,independent,Alhaj Nazari Turkmani,الحاج نظری ترکمن,56,False,4116,4124
3956033,F,independent,Dr. Habiba Arfan,داکتر حبیبه عرفان,23,False,520,517
3994436,M,independent, Ghulam Sakhi Shaarai,غلام سخی     شاړی,51,False,34,34
3995353,M,independent,Sediq Mansor Ansari,صدیق منصور  انصارِي,118,False,280,282
3997757,F,independent,Nadira Wali Sajid,نادره ولی ساجد,157,False,342,337
4000316,M,independent,Dr. Muhibullah Niazai,داکتر محب الله نیازی,55,False,423,423
4001139,M,independent,Eng. Gull Ahmad,انجینر گل احمد,36,False,173,173
4043129,M,independent,Ustaz Awal Gull Abuzahid,استاذ اول گل  ابوزاهد,128,False,2964,3113
4053351,M,independent,Abdul Majeed,عبدالمجید,13,True,1079,1101
4059701,M,independent, Hajji Abdullah Mandozai,حاجی عبدالله مندوزی,50,False,2789,2774
4059702,F,independent,Sara Mazari,سارا مزاری,39,False,1811,1812
4059703,F,independent,Gul Makai Seyawash,گل مکی سیاووش,26,False,826,812
4059704,M,independent,Ahmad Naveed Barat,احمد نوید برات,17,False,2619,2650
4059705,M,independent,Gul Rahman Hamdard,گل رحمن همدرد,57,False,7052,7081
4059706,M,independent,Israr Tashqurghani,اسرار تاشقرغانی,6,False,203,205
4059707,F,independent, Ustad Fatima Jawadi,استاد فاطمه جوادی,74,False,2141,2132
4059708,M,independent, Senator Hajji Abdul Ghani,سناتور حاجی عبدالغنی,62,False,4769,4765
4059709,M,independent,Dr. Rahim Gul Ibrahim Khil,داکتر رحیم  گل ابراهیم خیل,28,False,53,54
4059710,M,independent,Eng. Muhammad Ibrahim Omar,انجنیر محمد ابراهیم عمر,14,False,1009,1007
4059711,M,independent,Abas Ibrahim Zada,عباس ابراهیم زاده,79,False,18576,18413
4059712,M,independent,Torialay Rizaqyar,توریالی رزاقیار,45,False,2268,2272
4059713,M,independent, Fazal Ahmad Tughyan,فضل احمد طغیان,61,False,2665,2662
4059714,M,independent,Maulana Abdul Basir Baharwi,مولانا عبدالبصیر بهراوی,2,False,104,104
4059715,M,independent,Alhaj Maulawi Gul Ahmad Mazari,الحاج مولوی گل احمد مزاری,73,False,1073,1078
4059718,M,independent,Maulana Abdul Ahad Muahid,مولانا عبدالاحد موحد,77,False,3499,3491
